,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,63.973719875896535,63.70778692752487,16.139468282431128,1.0,0.14487578649757152,-0.022007351110162814,0.2690951902899241,0.4,-0.3725503665234844,0.08614418406588137,2.3407013685663265
Basinhopping,64.0290472631639,63.7674567151588,21.57617499083261,0.6451444688943716,0.11805484451489147,1.203206014726377,0.4577871354483772,0.4,-0.300328963963501,0.17979703343036127,1.8556751833586678
