,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,50.638244512579575,50.952710919194516,17.452558204049794,0.6005400950324333,0.0388468105075764,4.8517306300518825,0.09983673072012289,1.0,-0.5469863287419763,0.14952640184180396,1.8841144619643717
Basinhopping,50.638252364292,50.95271376340929,17.452512698619234,0.6005399608280507,0.03884720901522009,7.993316500030799,0.09983726862699807,1.0,-0.4918432348895347,0.14952487324780284,1.8841144596103034
