,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,101.78962710739093,102.58731196302185,24.83227743360139,0.8955218243141426,0.1279900516304402,0.1604983506265033,0.10078278544904316,1.0,0.07282665513742831,0.019319240006385317,1.178311655435854
Basinhopping,101.75951269788844,102.58191355707969,24.978694157271487,0.8928098484028533,0.1267749657714986,0.13052197631400114,0.15470134585309983,0.48862144098477983,1.1017806248480004,0.042798107320588856,1.1758511576837085
