,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,104.11378632194297,104.05931276920946,24.088059965391015,1.0,0.12265947170739741,0.020644173878437713,0.131929339617205,0.8021400229724188,0.5002506725109563,0.025248143838078777,1.1812309279013136
Basinhopping,104.1398820673734,104.03059427863151,27.12938741854521,0.814719034381789,0.11914901657328401,1.214287711621691,0.20216675769555734,0.5135839903410878,0.015758949728323368,0.04365638470612052,1.149801583586035
