,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,76.24274837286688,77.27327752283753,23.01251547050619,0.9413029928564967,0.0988570060926469,-0.5892723597649517,0.21798547612230637,0.4,0.23081839129611068,0.1194086679468103,1.3277266544929487
Basinhopping,76.24274838008192,77.27327752633052,23.012515470067182,0.9413029951088082,0.0988569118582198,-0.5892723632770308,0.2179854232502458,0.4,0.23081840206139664,0.11940868310219518,1.3277266544866928
