,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,75.44875096012457,77.1058544619151,23.818863725482394,0.7415661704516765,0.08782508171327803,0.40768202732832526,0.21411021149568285,0.4,0.08317884238680241,0.10843446454875165,1.7724218975385113
Basinhopping,75.44866545918178,77.10656723303151,23.820458983955167,0.7415352030138211,0.0878216959019455,0.4075339214832816,0.2140422593273589,0.4,0.0830800359391932,0.10841121700516532,1.7724217372297253
