,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,70.29264737412062,71.40985280206344,17.51964808094296,0.809692921146631,0.13737724230086076,0.1065490059707652,0.17933968792861144,1.0,0.04317214701370979,0.03397186369588279,1.132792043277265
Basinhopping,70.28445304031288,71.44532583429078,17.972918167833907,0.793777985908608,0.13186668860656883,0.02830608407173659,0.28815016919267344,0.5127655103533336,1.0425003597206732,0.08263187155891942,1.1235814927785042
