component,bar,bar,bar,bar,bar,bar,bar,bar,bulge,bulge,bulge,bulge,bulge,bulge,bulge,bulge,disk,disk,disk,disk,disk,disk,disk,disk
parameter,I,Re,c,mux,muy,n,q,roll,I,Re,c,mux,muy,n,q,roll,I,Re,c,mux,muy,n,q,roll
20902039,,,,,,,,,0.3698435989342877,0.043273791160625574,0.0,0.14260878641844993,0.05684855308986709,1.4149482575092884,0.0775299301438672,1.6864159000094758,0.32092642111989966,0.8470924243646145,0.0,0.46998626447451014,0.2625090523758892,0.0,0.14810433525713637,1.9483132008250523
20902036,,,,,,,,,3.300546934711659,0.10994891085393035,0.0,0.11488375438830459,0.08723968253421865,1.9798893449336552,0.10200227072877366,1.326521397766294,0.30439159311298275,0.6121826204307228,0.0,0.1994624941883987,0.1921080123198764,0.0,0.11746307695333827,1.1450954979954517
20902081,0.15645966767589958,0.05269032777104862,0.011547005383792526,0.10495298532711307,0.06348172933384562,0.08082903768654762,0.05106363413259512,0.04116938396739869,0.6643153517705472,0.08698863694579662,0.0,0.1007433790352287,0.13903427741446367,1.573989145472534,0.14914510776446327,1.6013049061653992,0.16433173468427273,0.9412406553573506,0.0,0.23775204802032635,0.3520434509275876,0.0,0.1442626810928059,1.6788390089811884
20902082,0.0,0.05023805292834157,0.0,0.2544793629084641,0.1264223008538495,0.0,0.1864307477863688,1.1278379128691791,0.1274622381391842,0.11604611889314713,0.0,0.11032833706018899,0.0762745323972996,1.2807362191949965,0.14091039930077284,1.4032262857686586,0.14216156181201534,1.026583425474328,0.0,0.2533102568957389,0.32575545079970175,0.0,0.14395759220128707,1.508357445797125
20902077,0.02106897777945748,0.15366530721648738,0.18803495115840263,0.13491144092523688,0.20484313425996437,0.11716898663286042,0.11869472357441219,0.2737490298672696,0.17682347721231212,0.1101115440239969,0.0,0.14986237756366966,0.1588923371569846,1.196309503670112,0.13807279457177882,1.25732202342492,0.12867847510358627,0.6327866621295327,0.0,0.535088865760067,0.43844091838034643,0.0,0.0656033224009213,1.4221957071532871
20902050,,,,,,,,,0.07270924808528845,0.05223760669153973,0.0,0.1433364310523865,0.1413150385807258,0.24899799195977462,0.11126035600629101,2.2325488530176605,0.7708867105366889,0.7990782868528226,0.0,0.4527825755180461,0.6118194819014432,0.0,0.17163961018300194,1.3169462209646732
20902084,,,,,,,,,1.12984813435922,0.11006154875345132,0.0,0.16028788144410291,0.1076152018913523,1.1604450074797232,0.14166817278877952,1.62960630486753,0.24870556898866586,0.6068598774579164,0.0,0.2973050476453578,0.36971655613560667,0.0,0.05633810431771581,1.3806144106389402
20902058,,,,,,,,,0.4026287789158127,0.06304866289552623,0.0,0.09363607150283403,0.1125778957841795,0.21748563170931542,0.145807840033149,1.75217173874937,0.09308492136288882,1.0517621943644038,0.0,0.6263112019509116,0.37161744387387846,0.0,0.08896774206061225,1.9819533052973355
20902034,0.8440625846784602,0.06395490378000289,0.682226746275264,0.04221156858495686,0.5677956114795419,0.1,0.04340618177638511,0.11660137738340418,3.640816419205188,0.05768025571425248,0.0,0.0882244978154729,0.1417317158647846,1.7307419731946694,0.1367759283207863,1.7002026538204884,0.7600398003564024,0.5248135133766226,0.0,0.5178972562033538,0.5857016245721829,0.0,0.07379957296927221,1.5653018831759746
20902047,,,,,,,,,0.1791986972584657,0.04454113208413696,0.0,0.07137700843669513,0.15887805521147638,1.67051189759307,0.15589474544929094,2.0978460550458604,0.09587058651570399,0.4654047751537816,0.0,0.5053201741982677,0.2709796343507148,0.0,0.03872161156266638,1.5742555316399907
20902067,,,,,,,,,0.8052527359090217,0.04295339938767696,0.0,0.07981936403823633,0.0924252986569859,0.20055874332426776,0.09850207978930672,1.1197741088333313,0.3891324102258007,0.4615065330474097,0.0,0.10953452319238291,0.3109566410946631,0.0,0.15584013079253908,1.4335360652449458
21097008,,,,,,,,,0.17988491716937505,0.029573695536277627,0.0,0.09652536428291866,0.09525246344266,1.8916077817560382,0.05966158195208688,1.6639786503276945,0.09401064763151855,0.8202425439357433,0.0,0.41268054833084206,0.7239250686572627,0.0,0.13564499401305016,1.424247833894913
21096966,,,,,,,,,0.22733702751622142,0.08660333508844618,0.0,0.08234542138565853,0.10257378936906426,0.19930832778338572,0.028864309729127662,1.7415081160349022,0.007878283449792554,0.28818300974712735,0.0,0.3125334374996018,0.31647634399171426,0.0,0.10494941894337474,2.498683978236164
21096794,,,,,,,,,0.3412356537468702,0.16643872187379388,0.0,0.13149062926244023,0.16824027811367387,1.3519985207092498,0.14215192298066567,2.0276973006486885,0.05882132292277268,0.5120315656068832,0.0,0.27664394408898607,0.48342434598965467,0.0,0.0984940072417275,1.5405693941265235
21096824,0.10370418962839427,0.03981990339180769,0.5773502691896258,0.04755283309298746,0.3217461101352921,0.005773502691896262,0.07194965612067729,0.034543514942896,0.18803074783360588,0.10936204743701672,0.0,0.13941366495317287,0.2744267989562458,1.480312467014988,0.15095002074296765,1.0234662235540257,0.11402340862120555,0.6909991513684605,0.0,0.6078660305482325,0.4095913330623552,0.0,0.07567100337412362,1.6120534409737743
21096992,,,,,,,,,1.3252783337904277,0.06408385505262289,0.0,0.08432050400791062,0.11494201599884037,1.2447204870608866,0.08367105534441036,2.1208624504412334,1.014336843344369,0.13867300293782656,0.0,0.13098966066564444,0.3853977593125903,0.0,0.052026986741793936,0.9192489650100474
21097001,,,,,,,,,2.844957388272591,0.08844701461767303,0.0,0.0863319202895967,0.08993171380262645,1.892926683358716,0.04704128708975097,1.5498058785963793,0.3699263144144514,0.4218027205022871,0.0,0.30863247746772726,0.3593671027857688,0.0,0.13981057770566838,1.199845112294645
21097016,,,,,,,,,0.08161628664298037,0.037113869954078074,0.0,0.11928522346237781,0.05382717182132591,0.5843543445547402,0.07990338535011955,1.6282403633575164,0.17023489534977843,0.910728464947008,0.0,0.44461591593785577,0.34860184970052466,0.0,0.15755705358484184,1.577951466161995
21096853,,,,,,,,,0.0,0.04376927471975478,0.0,0.18194257561650626,0.12626601066264118,0.0,3.3949018062774735e-11,0.08649278419679496,0.05192483547654807,0.5944925323826991,0.0,0.5613625151470428,0.8909625816549742,0.0,0.08971609360892434,1.7806312733210947
21096836,,,,,,,,,0.29531512453724856,0.16261768003629085,0.0,0.08489713718608495,0.09996775023332632,1.703580317283543,0.16055926266542608,2.3184037630400103,0.024787155468932353,0.9386388722066449,0.0,0.3899228169243892,1.0068905432745718,0.0,0.10691698303480127,1.6123700253827495
21096811,,,,,,,,,0.577505127339081,0.2626281823843825,0.0,0.14676614463224485,0.23948815000937315,0.898392503813946,0.049479049200107365,1.3576464825680847,0.07721024082945238,0.9028649364213124,0.0,0.5028763459678811,0.426634268925289,0.0,0.04361987409130207,1.3025818791715826
21096870,,,,,,,,,0.039379374682903305,0.01304819952778611,0.0,0.15203013813355365,0.09231931950067755,0.14,0.09683888441291309,1.0073033048716427,0.17365395244295784,1.1108129253518888,0.0,0.4901701004638179,0.6220703301312387,0.0,0.15917049944186598,1.5332786965220961
21096924,,,,,,,,,0.24955129587395372,0.09662463356153965,0.0,0.42024798496763127,0.2602237376659779,1.8779129753151884,0.038859574716745116,1.2272463838667307,0.1587949567140615,1.3711518388007486,0.0,0.6335507691131183,0.7385594245006737,0.0,0.06236027596561319,1.5989885821339949
21096815,,,,,,,,,0.021013421112233612,0.03369648052945298,0.0,0.06754519548887392,0.18224426873428753,0.9184933314945731,0.07004408686273737,2.509151683343014,0.026430334961878583,0.5872016698397294,0.0,0.7546612928248966,0.990391957420548,0.0,0.04402216781799882,1.8854728444300897
21096804,,,,,,,,,0.03254730203332821,0.06605265328406988,0.0,0.1554872694677261,0.22780409481874264,1.997923922475528,0.080780006881422,1.382205657536518,0.021017937211968724,1.184423654823973,0.0,1.0130060407984587,0.9285974397529878,0.0,0.12155736323146876,1.3810810328693175
21096996,,,,,,,,,,,,,,,,,0.13204309212081253,0.2533872672380074,0.0,0.32896639005573847,0.5101924331755261,0.0,0.06766433119329185,1.6043049398494549
21096927,0.02478681312741525,0.1526349164384165,0.17672954855748757,0.13968007052701956,0.18916943158210708,0.7705193054038296,0.04086808247585041,0.04149645473806886,0.07465986314639096,0.038523970431177584,0.0,0.24656421397212866,0.05641620144145751,0.23678400846904057,0.062036785687880104,1.8101663017995935,0.04383602431138746,0.6044873900044084,0.0,0.4462476707127567,0.3612216887769992,0.0,0.13582442298746583,1.603735181373153
21096843,0.31167833724820493,0.25679115435787714,0.3982810286440691,0.38454573044760615,0.35821590198273934,0.46884017651126175,0.14586445149049154,0.10598233865342446,0.2214774151933434,0.04575166777877871,0.0,0.16514781012376625,0.14713896388186534,1.877143219540445,0.02791696838171926,1.6230196278333893,0.025511557170472706,0.8075928825725229,0.0,0.3973220787500949,0.6128979870778327,0.0,0.08842351078996911,2.2580666151233633
21096948,,,,,,,,,0.6225934964424259,0.1078019660366282,0.0,0.09373087794883285,0.16019546998088535,1.5882401161873057,0.15761690060923608,0.9741618894323165,0.08312165775139417,1.28706615861405,0.0,0.839846171157749,0.5098136838152698,0.0,0.11546768697268493,1.5065143045016594
21097012,,,,,,,,,0.8574187243544023,0.06139872576846662,0.0,0.13223902670926274,0.15384464932642972,1.9465674917659546,0.10006506041911398,1.985838710948266,0.47201880344572017,0.29720284751443565,0.0,0.3041993549088028,0.4695148288492593,0.0,0.06528887462499167,1.5525916567713722
21096944,0.4629300257657663,0.1273738609866807,0.34655446902326925,0.07634667246836845,0.09945233540893904,0.3029851481508623,0.10381233876629858,1.496541379831835e-11,6.751755867510623,0.0654259811037269,0.0,0.05149123992632377,0.10442210546660494,1.7381778453950625,0.13963936854448417,1.512933435267886,0.8239482417656115,0.09878883036417554,0.0,0.05298641452075339,0.11818170598379901,0.0,0.05842031884243226,1.4988108844191856
21096974,,,,,,,,,0.11535496222456149,0.0599269012754568,0.0,0.09583438825697117,0.23408093314822961,0.5833523806414096,0.15369660913872096,3.087097184940366,0.08830368981183205,0.9483046625881103,0.0,0.37804724078971946,0.357270455156832,0.0,0.11252976545101279,1.7587654389516851
21096986,,,,,,,,,0.6045127055570434,0.07604785783503264,0.0,0.11828080557520099,0.06967845483061084,1.7147191912269206,0.12782580744302105,1.516811479879343,0.13730135109635216,0.3104960983176895,0.0,0.22282643262305565,0.34335829384910904,0.0,0.050614089097503825,1.610383903098767
21096990,0.07655534658977779,0.17693312503774353,0.33135364506104065,0.30124998573708933,0.5006505227497716,0.26119687885541343,0.09650585160846155,1.190974477816051,0.08020009332915243,0.07904700894419459,0.0,0.08635759160933862,0.10083850674360567,0.2210203610530034,0.1403488706683781,1.4540514171477859,0.04901199280805017,0.4709930982941569,0.0,0.3062353502011618,0.2327332914203186,0.0,0.09968084928662062,1.6050220459920597
21096838,,,,,,,,,,,,,,,,,0.06498495088739163,1.0390250219530983,0.0,2.077623744393979,1.7213733990906293,0.0,0.04675967431689069,1.783409930740906
21096833,0.0030148505136476465,0.07860803565065802,0.12124355652982138,0.45809600738705586,0.1613191905399901,0.05773502691896256,0.023370384614950737,0.07255869353604735,0.1253612401755831,0.11906829698192585,0.0,0.2994234510991983,0.13493538034776764,2.0370648819645716,0.15889863680130162,0.0756568178387209,0.01798516900988126,0.6377646973939037,0.0,0.30602048309187563,0.6992323363751268,0.0,0.0334364835675832,1.9487697400611945
21096930,,,,,,,,,0.28730875509854625,0.02528402163770108,0.0,0.09382201797145016,0.09646943185836233,2.4826061575153906,0.06111054143166309,1.606501661201471,0.2797459687045348,0.4156572668643874,0.0,0.3410778116959841,0.22289385905294634,0.0,0.0799328624753337,1.5343279946738149
21096935,,,,,,,,,0.22709269684513128,0.07527350244318673,0.0,0.0642752779249755,0.1132901997847276,0.2921472231598308,0.11808242154215694,1.8737693834445979,0.08568927252843454,0.4971421174656715,0.0,0.30491954265609145,0.5013194419615327,0.0,0.10711113960250006,1.5528138563138312
21096787,0.0,0.282278024147943,0.0,2.240874156673558,1.0716221203944851,0.0,0.07727084486373899,6.181463989907126e-12,0.037018274617399295,0.07793107567443103,0.0,0.05875401876460662,0.0700798767524544,0.25059928172283336,0.18079931337343239,1.6928827397562036,0.11281996881905347,0.8235681875373075,0.0,0.6936274024804023,0.7820331696784459,0.0,0.1497214527932969,1.5965977895578463
21096955,,,,,,,,,0.08569474722947412,0.0379597261022011,0.0,0.14097117790164487,0.024265521285450026,1.8110549411875942,0.1010793615835135,2.2030673792168676,0.10249067455340131,0.9582098167134332,0.0,0.6177732894153696,0.362098496614619,0.0,0.16383150315908326,2.7789857964385836
21096976,0.10808334250169113,0.10583529487398222,0.1919635382045247,0.06449557029207462,0.1104413246385635,0.09426406677899213,0.16119895989667463,0.09422991833435308,1.0129771359661677,0.048717092495534325,0.0,0.1396903153915637,0.11199759346054344,1.3248692657875991,0.07435250661470848,1.5373560282468024,0.18075537730639651,0.3114192743457247,0.0,0.2102259731768227,0.19305308588224848,0.0,0.059335302177915175,1.398096113405216
21096983,,,,,,,,,2.2944347358132924,0.05484148930310667,0.0,0.09225287529740847,0.10805298641323845,1.7267570761401267,0.18445258738283662,1.6188115641556267,0.3528039644966969,0.34153722061290365,0.0,0.2207788002488721,0.20828762154308209,0.0,0.1003872888017444,1.3753933652242845
21096950,,,,,,,,,3.0404996701948783,0.04285608809771177,0.0,0.05814337318706375,0.10615643410029242,2.217105577742554,0.049028853843031704,1.6941892305571895,0.45901983274008074,0.6166164462206253,0.0,0.25031218851051,0.2912354742541032,0.0,0.10692773913166848,1.6187951789076742
21096847,,,,,,,,,0.04649040828131065,0.06944308746944038,0.0,0.15764683742770036,0.1553686066969492,0.22847319317591722,0.051927174738511675,1.5643515903690235,0.03435528931993398,1.1326793955871226,0.0,0.48811068032365457,0.47870347254832807,0.0,0.06954301469156875,1.7087067043292052
21097005,,,,,,,,,2.7428577965274363,0.03724168392917724,0.0,0.06799227472138096,0.09112378581983188,1.8319383762249521,0.13223012769344297,1.1652928542680367,0.12996937288185476,0.22751381307731192,0.0,0.44411973630300305,0.1618194371530555,0.0,0.044960186914443326,1.616599302676347
21096994,,,,,,,,,3.2185898670004156,0.13117863382638575,0.0,0.04879066010711792,0.06474977546448346,1.619994727357675,0.12836256798511309,1.1135571742944106,0.286448834414512,0.22291842090370506,0.0,0.12768636553945567,0.10910220602300852,0.0,0.06300203826838804,1.1972770326294349
21096846,0.27503153492096216,0.1327527178172193,0.21563085740836507,0.32578148271137614,0.1572245230878146,0.6477782542403432,0.08917126321541317,1.5918668013133954,0.5163335072826362,0.07405125181636148,0.0,0.15107927592735956,0.16605345256021517,1.5030476974974485,0.09251431904562057,1.5508355877634337,0.1056375636687979,0.746776108404337,0.0,0.45881619457764655,0.23275335040970538,0.0,0.03817953451144775,1.5785311124667971
21096891,,,,,,,,,0.15038127500752738,0.12419292330967538,0.0,0.07435544407412899,0.10296706800592201,1.0248360302452724,0.14352635543591122,1.7901948839952289,0.059255161887089826,1.1557964037350204,0.0,0.7031290381285157,1.0984994326069246,0.0,0.11151969858610489,2.0939543645855707
21096808,,,,,,,,,0.04610464386969664,0.08357104981977226,0.0,0.2440116242247909,0.12798379106644783,1.7818269115874141,0.13579187139072965,1.1366387931715611,0.10476418004359356,1.4242427258724488,0.0,0.481425387895749,0.6200006671053854,0.0,0.06329150168061827,1.3690216990338664
21096863,1.3089143426081458,0.04831646497096344,0.23999999999999988,0.0923465169081571,0.053662979580335876,0.776809715009624,0.055704341985174474,0.02343877215291039,0.6945073842494996,0.10406509574863053,0.0,0.1214962709410832,0.09974210279415728,1.0696002510142268,0.07772122286420718,2.6296005522303685,0.16334103765865066,0.6975437949126265,0.0,0.2754706689411129,0.4073334619584819,0.0,0.09424966841708712,2.131503164052594
21096888,,,,,,,,,0.15681832013726024,0.11050936274376831,0.0,0.11955684660306089,0.2243684102550566,1.5187588918023067,0.07825375607346077,1.5441424330124183,0.02386344616085915,0.7289419996567124,0.0,0.6055031210368662,0.30154738807877757,0.0,0.07468032812110802,1.5395977801679195
21096884,,,,,,,,,0.6160815184157244,0.02697210620355582,0.0,0.07348439799246308,0.016663416852528513,2.0074859899884734,0.03896435882589053,2.4825367940830834,0.34867033229291655,0.6694712203417105,0.0,0.31384725334157015,0.333464663555353,0.0,0.07701619182374836,1.5482294137966566
21096962,0.4705952818450019,0.15317249413984957,0.39575876490609774,0.2437203573288733,0.1356089837500348,0.5405115889393842,0.05996022550542455,0.05216984535187138,1.3825963061323334,0.05916432759223367,0.0,0.16545751168205122,0.08924335257396608,0.7331825602581302,0.1049685333239249,1.4154532302270555,0.4840197359603757,0.7342366328257063,0.0,0.192195355550418,0.19502847726374892,0.0,0.16069869313237078,1.5415616795432274
21096922,,,,,,,,,0.6169694984290189,0.09505764747827761,0.0,0.07628502953061167,0.15853753692915584,0.7956518741019245,0.16505019662672454,0.7697448700508799,0.18071037620738703,0.9287750206073723,0.0,0.5860808171496337,0.331447194068444,0.0,0.1563027858996659,1.2665685443178067
21096790,,,,,,,,,0.04589635266823883,0.07519386462928539,0.0,0.15211060497876308,0.10085179730711333,0.485015463671005,0.10017191884855729,1.4359411614857174,0.13867584504825467,1.1179682411039686,0.0,0.34681322133347625,0.2458375031178825,0.0,0.10103064758397523,1.6252918226553545
21096934,,,,,,,,,0.06992732875660057,0.08064797446443019,0.0,0.2794734527279201,0.13603250808003103,0.26663020584072367,0.11286719036036759,0.09136313890306784,0.009158978855367858,1.1734785532459298,0.0,0.47780323154798,0.7819316277997268,0.0,0.09306196883544376,1.4728755633102701
21096969,,,,,,,,,1.7251190271103913,0.06322264026433146,0.0,0.08670656443484999,0.08854237489164826,1.411377305129956,0.08059100844023667,2.143312484778615,0.4996099703193309,0.2934749219240786,0.0,0.20324873337844268,0.11339624559508056,0.0,0.14698553045139828,1.6734822496475374
21096941,,,,,,,,,0.5892322957495826,0.050804720493675716,0.0,0.12061265202482738,0.14201286757431134,1.7058331297834108,0.09984324316595401,1.8973876883316334,0.09058326181672616,0.532344102803382,0.0,0.5204623734811119,0.46180865370217955,0.0,0.04190200501314075,1.5764857914854253
21096952,,,,,,,,,0.5429025936760759,0.03669530401837916,0.0,0.26334748896507953,0.28568539610886595,0.9377810689779003,0.02627268337864761,1.4313862288572554,0.09739775582725477,0.33895882625599527,0.0,0.6135084255025742,0.5595756833173879,0.0,0.038425096423274706,1.6125966693598766
21097019,,,,,,,,,0.21915530609457895,0.023010160150979862,0.0,0.08244499293370117,0.040155626859876094,0.2672612419124244,0.06490352565728168,1.1458378200888613,0.11379758290476175,0.4638139986188863,0.0,0.2233357864060167,0.2214832335972057,0.0,0.09528136480397957,1.7892426138839304
21096972,,,,,,,,,1.7612115330282319,0.053631452926050316,0.0,0.10080452456429294,0.0517924811459038,1.7358283325260018,0.11159708763869555,0.40340628285358676,0.07534621955866105,0.620134914713708,0.0,0.8116856628790217,0.2850846196846756,0.0,0.0627538260717163,1.4482158074823104
21096900,,,,,,,,,2.649630142088423,0.04478639184005929,0.0,0.07035243410376438,0.04708529949369872,0.923450052791162,0.13520073552345332,2.333279803935244,0.12062763571487244,0.26500974620585727,0.0,0.14970454480570283,0.12220881176957994,0.0,0.08804940113513031,1.586302483157295
21096987,0.049262866431623135,0.10114929573454577,0.1862745669320272,0.11195289270061907,0.12859440358471122,0.35903640881830196,0.13561905440406757,0.997341044206571,0.4990458411047487,0.0601468185360746,0.0,0.09061855496087542,0.09997086984610955,1.5396366299815527,0.08278381646499322,1.3682470115974616,0.17596239564351315,0.41329562916428475,0.0,0.15126719580546838,0.29534177220724955,0.0,0.15008746126610706,1.0059668128837538
21096860,0.11732777275338237,0.04023790362226465,0.21733231083604057,0.15929616908738656,0.12310259767781218,0.11357816691600545,0.059563683278776355,0.03806636208743192,0.0036575741480472804,0.13655982164474595,0.0,0.27447865776850516,0.22501551724521043,2.3094010767585034,0.15412164060540476,1.743582613954604,0.07027139563845908,0.6461117861779272,0.0,0.8898655754400868,1.0726890017591706,0.0,0.1367648349874971,1.56759487226306
21096885,,,,,,,,,1.0714387866932706,0.07814336487119623,0.0,0.13645073329612356,0.17640496245445791,1.2135222963078856,0.08978874509492359,1.0328458189820744,0.16861981453134212,0.5189677110013614,0.0,0.3397793265980856,0.33561275480837593,0.0,0.08599811531566783,1.430638509045438
21096807,,,,,,,,,2.7719332734853803,0.052146833368973855,0.0,0.05703501272749034,0.04992480693684334,0.6017206808626224,0.07591381461667941,1.9487726412353217,0.9772895520845123,0.4443698740841511,0.0,0.12065320603078522,0.20158575785946542,0.0,0.12207200230196155,1.665278409151799
21096940,0.2270207998518388,0.13801030644294485,0.4899149586067634,0.29585431795864675,0.3333493479666615,0.6337717780610516,0.05501307591357335,0.07593689088746924,0.17832282608784292,0.04390503344116261,0.0,0.15777349894021026,0.17533731684858175,1.4100106382577402,0.040892329559678316,1.4396391671854878,0.028170465122411163,1.0109790120742645,0.0,0.557300817989402,0.6138384913131543,0.0,0.12697443824967244,0.8324360685783647
21096945,0.4312018472865388,0.058272493088552126,0.18427786989579992,0.08632155308520055,0.13146803986430355,0.1632993161855452,0.06722653566734,1.859053865867536,2.1529370020071026,0.04150322775056488,0.0,0.03371151552265996,0.041959122714603087,0.17000000000000004,0.13089779300471494,1.8408222638652387,0.672219984741932,0.36433692575555765,0.0,0.24234396070283326,0.1354821314393008,0.0,0.09710135005564773,1.8432777152169304
21096959,0.4818634483051189,0.11443280747744324,0.22544400635190995,0.13052826321717023,0.20261318580731458,0.05802298395176403,0.08551079150327222,1.5673882048492693,2.5547570436143863,0.0620020215572276,0.0,0.06271961472599226,0.05146453043555001,0.4245815867527981,0.16673554766576176,1.2882354549843473,1.173191420689988,0.5792968191230187,0.0,0.12862375392829387,0.1378434775203655,0.0,0.09808279474014622,1.7019895231741742
21096909,,,,,,,,,0.579273235572969,0.2553355274073515,0.0,0.20238830098285782,0.2004298064148657,0.5244282601080914,0.19693772765116369,2.512722619753758,0.24835992434559462,0.5697296268647342,0.0,0.7169788919766054,0.9992694057269393,0.0,0.07092554388617674,1.9878287675391833
21096782,,,,,,,,,0.056298807827470466,0.16332923073956185,0.0,0.10551495588179223,0.1766267718332727,0.0,0.17911244200892582,2.2322994983532274,0.026821521673357263,1.5674857257998012,0.0,0.3993425417496114,0.3608290546318222,0.0,0.1080876289815727,1.7217478118773357
21096801,,,,,,,,,0.13107102401721266,0.08393845789985016,0.0,0.09418214279705832,0.0873219406892761,1.8946292513312466,0.18107901802354995,0.1107382854662011,0.02147605116830366,0.39885003514369477,0.0,0.5459626485637874,0.3043335374230414,0.0,0.10244319602075022,1.5859595371891584
21096857,,,,,,,,,0.3400551444043154,0.08134290137022514,0.0,0.22017892706270922,0.06659383811775663,1.0197852248203563,0.15194861889161046,1.4992882387512978,0.30425572696515685,0.7205412070744209,0.0,0.8651313608145853,0.3673076245658745,0.0,0.10423806371711823,1.605459881402066
21096915,,,,,,,,,0.8690155657827748,0.11740450297043463,0.0,0.18379413471469624,0.13551958481151957,1.5127080730549811,0.038078022097067565,1.655434182642408,0.0563120794812386,0.5737347774078612,0.0,0.481192017248149,0.3659779500599838,0.0,0.08837489133531314,2.576151338931515
21096814,,,,,,,,,0.3634841638009728,0.07520614554881949,0.0,0.16478195799489628,0.2997851729384965,1.7400646539712252,0.08989568510779186,1.2874483941106007,0.16662625625525684,1.0687166240887291,0.0,0.5983439859522632,0.5425624472092173,0.0,0.18010871745238416,1.940548276302715
21096979,,,,,,,,,0.6758706692450777,0.03601381249659422,0.0,0.09787291595873507,0.10509122612483725,1.816226858076931,0.12042041212107278,2.114055313477922,0.0323651603807466,0.13742903576436247,0.0,0.06250478700521382,0.2332661523423462,0.0,0.06489114647698589,1.735489028832366
21096784,,,,,,,,,0.4166737877146426,0.03886211754759816,0.0,0.04629952042872747,0.12663451453555766,0.3831821648101219,0.18120213636281254,1.545982783601816,0.13871058199647254,0.38260789221852326,0.0,0.23376960115695314,0.4893592033004247,0.0,0.03799696550986387,1.5585218701029524
21096874,,,,,,,,,0.12982073396723376,0.11811355162078592,0.0,0.24804861296942907,0.21108750522800418,0.3526202935574914,0.13263302694465773,1.5384959416355914,0.03275694646125908,0.6075410219112561,0.0,0.34044532729620625,0.48581274347618714,0.0,0.08841306884549621,1.3341691490877206
21096850,0.061156521556938494,0.06433826506824306,0.09499999999999996,0.10342257218362479,0.44267530730929244,0.75,0.07878279389582778,3.574414221000044,0.5468540971731477,0.06309146195323659,0.0,0.09833939254945705,0.11443621646310949,0.8845111644292569,0.09784450534802706,1.1450597265662599,0.03712728095232479,1.0576708815853821,0.0,0.2527369970560463,0.37235328479222946,0.0,0.09364416179165412,1.3878158455835918
21096998,0.3094134971479604,0.09229295515129513,0.12711543310445556,0.08088415224301837,0.21379761058048766,0.1459166428707386,0.08847599630673751,0.12367367866847699,0.9458185774232247,0.03133331287481874,0.0,0.05262888928801419,0.0739867082571845,0.5829726776248977,0.10884771394563315,2.048334075519531,0.1944852145207105,0.31964544811551177,0.0,0.12664105556973226,0.2957125851307046,0.0,0.11588928739316234,1.6083148459848455
21096877,0.07528875232063141,0.1597180329871264,0.06424006315599098,0.26696020037876117,0.1813566095792502,0.29335497755644585,0.1266143159157926,1.1131030975572995,,,,,,,,,0.06194614509210068,0.45311945458537173,0.0,0.3759536472285599,0.5412233818573896,0.0,0.06830126989412137,1.1107698580012617
21096821,,,,,,,,,0.28309379682907004,0.05375780728344592,0.0,0.08346207996331888,0.17720378145755183,1.0209939135120107,0.06630307645744138,1.1005693547928643,0.05333589220960513,0.8607872208733253,0.0,0.4101469757782219,0.34236001538560396,0.0,0.0820168662120442,1.7248438304261346
21096917,,,,,,,,,0.09611425785715032,0.06716122497690151,0.0,0.1740881517417795,0.11023721555025146,0.36260170986910695,0.11837588076716002,0.6672726424739289,0.08356050275813885,0.4734703264294808,0.0,0.6874226554915752,0.4929100602665443,0.0,0.05218292088278211,1.0901992387079251
21096982,,,,,,,,,2.3661191620133524,0.07125463418818588,0.0,0.06498822985478972,0.10709054029927917,1.6586199082369655,0.08691104741860071,1.9846727505393746,0.6549351359954431,0.23670509177551438,0.0,0.17189430836097463,0.11698824025561948,0.0,0.12304763096493203,1.5912786613681116
21096867,,,,,,,,,0.4883721728404414,0.059115842179796596,0.0,0.06565981571190946,0.045487913214141765,0.6297883242275403,0.15998488023331425,1.1499878933611538,0.332732746708775,1.052393054969395,0.0,0.45520631150938917,0.27571199346485203,0.0,0.15323631630298795,1.637369763703875
21096912,0.13381012751725596,0.19538821618691135,0.18898223650461365,0.17447623347579072,0.16421288393079841,0.015118578920369082,0.11170149591662624,0.09414308596565314,0.5104085011185902,0.13874523623896062,0.0,0.16587195168869176,0.18844976466409377,1.7606637006159542,0.20554171014212658,1.0258038559442166,0.20286103337571343,0.7385289418702151,0.0,0.3734207070076703,0.3361265800013573,0.0,0.1203535769599673,1.5209354158056527
21097003,0.7807572089903111,0.10195458857770338,0.44226688774991957,0.04947442047071469,0.09245239251034787,0.6478682993736715,0.10700107089298494,0.07612462137157805,0.516856478852538,0.08680685066923122,0.0,0.08931011419039453,0.07557259337294803,1.8631597585055035,0.06285197774908897,1.8276838002554436,0.118740425327773,0.3486166264734105,0.0,0.22520654445241414,0.20905921911747377,0.0,0.04576456012001666,1.7249027623897786
21096840,,,,,,,,,,,,,,,,,0.16867380873261686,0.4754761594296742,0.0,0.8934028588796457,0.30262548797233646,0.0,0.05991297474582128,1.2443506642811062
21096881,,,,,,,,,0.10060491323230268,0.08591154569515387,0.0,0.1613595458216176,0.16077944906068878,1.7872954428409424,0.09534013276764021,0.8603797972203175,0.15659327402038428,0.6769628268028354,0.0,0.28696872989169125,0.3152153674204101,0.0,0.04497965767853923,1.5368602717698163
